state,date,sex,age,ethnicity,population_thousands,access_overall_pct,access_rural_pct,access_urban_pct,consump_domestic_mld,consump_nondomestic_mld,consump_total_mld,production_mld,population,consump_per_capita_mld,prod_consump_ratio,access_disparity_pct,stress_indicator_consump_prod,consump_per_capita_lpd,z_score_consump_per_capita_lpd
Selangor,2006-01-01,both,overall,overall,4986.2,99.9,99.0,100.0,1460.0,932.0,2392.0,3776.0,4986200.0,0.0004797240383458345,1.5785953177257526,1.0,0.6334745762711864,479.7240383458345,1.2586245242258582
Selangor,2007-01-01,both,overall,overall,5127.1,99.9,99.0,100.0,1520.0,969.0,2489.0,3814.0,5127100.0,0.00048545961654736594,1.532342306147047,1.0,0.6525957000524384,485.45961654736595,1.310466660715823
Selangor,2008-01-01,both,overall,overall,5268.5,99.9,99.0,100.0,1562.0,1006.0,2568.0,3889.0,5268500.0,0.0004874252633576919,1.5144080996884735,1.0,0.6603239907431216,487.42526335769196,1.3282335408195198
Selangor,2009-01-01,both,overall,overall,5417.8,99.9,99.0,100.0,1621.0,1029.0,2650.0,3926.0,5417800.0,0.0004891284285134188,1.481509433962264,1.0,0.6749872643912379,489.1284285134187,1.343627929556921
Selangor,2010-01-01,both,overall,overall,5502.1,99.5,99.0,100.0,1655.0,1090.0,2745.0,4063.0,5502100.0,0.0004989004198396976,1.4801457194899819,1.0,0.6756091557962097,498.9004198396976,1.4319539692891374
Selangor,2011-01-01,both,overall,overall,5600.3,99.8,99.5,100.0,1653.0,1135.0,2788.0,4143.0,5600300.0,0.0004978304733674982,1.4860114777618365,0.5,0.6729423123340574,497.83047336749814,1.4222830504907662
Selangor,2012-01-01,both,overall,overall,5702.4,99.8,99.5,100.0,1686.0,1207.0,2893.0,4323.0,5702400.0,0.0005073302469135802,1.494296577946768,0.5,0.6692111959287532,507.33024691358025,1.508148596996304
Selangor,2013-01-01,both,overall,overall,5904.7,99.8,99.5,100.0,1735.0,1254.0,2989.0,4563.0,5904700.0,0.0005062069199112571,1.5265975242556038,0.5,0.6550515012053474,506.20691991125716,1.4979951879186022
Selangor,2014-01-01,both,overall,overall,6051.3,99.8,99.5,100.0,1779.0,1268.0,3047.0,4594.0,6051300.0,0.0005035281675011981,1.5077125041023958,0.5,0.6632564214192425,503.5281675011981,1.4737827644827184
Selangor,2015-01-01,both,overall,overall,6178.0,99.8,99.5,100.0,1862.0,1316.0,3178.0,4675.0,6178000.0,0.0005144059566202654,1.4710509754562617,0.5,0.6797860962566845,514.4059566202654,1.5721037721309397
Selangor,2016-01-01,both,overall,overall,6291.5,99.8,99.5,100.0,1883.0,1336.0,3219.0,4807.0,6291500.0,0.0005116426925216562,1.4933209071140106,0.5,0.6696484293738298,511.6426925216562,1.5471274733996856
Selangor,2017-01-01,both,overall,overall,6380.7,99.8,99.5,100.0,1870.0,1373.0,3243.0,4842.0,6380700.0,0.0005082514457661386,1.4930619796484736,0.5,0.6697645600991325,508.2514457661385,1.5164750315719795
Selangor,2018-01-01,both,overall,overall,6475.0,99.8,99.5,100.0,1916.0,1400.0,3316.0,4856.0,6475000.0,0.0005121235521235521,1.4644149577804584,0.5,0.6828665568369028,512.1235521235521,1.5514738162160633
Selangor,2019-01-01,both,overall,overall,6506.1,99.8,99.5,100.0,2012.0,1459.0,3471.0,4932.0,6506100.0,0.0005334993313966893,1.4209161624891962,0.5,0.7037712895377128,533.4993313966893,1.7446829448722552
Selangor,2020-01-01,both,overall,overall,6994.4,99.8,99.5,100.0,2186.0,1362.0,3548.0,4967.0,6994400.0,0.0005072629532197186,1.3999436302142052,0.5,0.7143144755385544,507.2629532197186,1.507540349886857
Selangor,2021-01-01,both,overall,overall,7014.7,99.8,99.5,100.0,2294.0,1315.0,3609.0,4985.0,7014700.0,0.0005144909974767275,1.3812690495982267,0.5,0.7239719157472417,514.4909974767274,1.5728724304131596
Selangor,2022-01-01,both,overall,overall,7050.3,99.8,99.5,100.0,2230.0,1350.0,3580.0,5116.0,7050300.0,0.0005077798107881934,1.429050279329609,0.5,0.6997654417513682,507.7798107881934,1.5122120673091015
Selangor,2023-01-01,both,overall,overall,7209.7,,,,,,,,7209700.0,,,,,,
Selangor,2024-01-01,both,overall,overall,7363.4,,,,,,,,7363400.0,,,,,,
Terengganu,1970-01-01,both,overall,overall,418.8,,,,,,,,418800.0,,,,,,
Terengganu,1971-01-01,both,overall,overall,429.0,,,,,,,,429000.0,,,,,,
Terengganu,1972-01-01,both,overall,overall,439.5,,,,,,,,439500.0,,,,,,
Terengganu,1973-01-01,both,overall,overall,451.0,,,,,,,,451000.0,,,,,,
Terengganu,1974-01-01,both,overall,overall,462.0,,,,,,,,462000.0,,,,,,
Terengganu,1975-01-01,both,overall,overall,474.9,,,,,,,,474900.0,,,,,,
Terengganu,1976-01-01,both,overall,overall,486.9,,,,,,,,486900.0,,,,,,
Terengganu,1977-01-01,both,overall,overall,500.9,,,,,,,,500900.0,,,,,,
Terengganu,1978-01-01,both,overall,overall,513.4,,,,,,,,513400.0,,,,,,
Terengganu,1979-01-01,both,overall,overall,527.0,,,,,,,,527000.0,,,,,,
Terengganu,1980-01-01,both,overall,overall,541.7,,,,,,,,541700.0,,,,,,
Terengganu,1981-01-01,both,overall,overall,560.8,,,,,,,,560800.0,,,,,,
Terengganu,1982-01-01,both,overall,overall,581.4,,,,,,,,581400.0,,,,,,
Terengganu,1983-01-01,both,overall,overall,602.9,,,,,,,,602900.0,,,,,,
Terengganu,1984-01-01,both,overall,overall,625.8,,,,,,,,625800.0,,,,,,
Terengganu,1985-01-01,both,overall,overall,651.6,,,,,,,,651600.0,,,,,,
Terengganu,1986-01-01,both,overall,overall,678.3,,,,,,,,678300.0,,,,,,
Terengganu,1987-01-01,both,overall,overall,704.3,,,,,,,,704300.0,,,,,,
Terengganu,1988-01-01,both,overall,overall,730.9,,,,,,,,730900.0,,,,,,
Terengganu,1989-01-01,both,overall,overall,757.3,,,,,,,,757300.0,,,,,,
Terengganu,1990-01-01,both,overall,overall,784.6,,,,,,,,784600.0,,,,,,
Terengganu,1991-01-01,both,overall,overall,810.7,,,,,,,,810700.0,,,,,,
Terengganu,1992-01-01,both,overall,overall,823.8,,,,,,,,823800.0,,,,,,
Terengganu,1993-01-01,both,overall,overall,836.5,,,,,,,,836500.0,,,,,,
Terengganu,1994-01-01,both,overall,overall,848.6,,,,,,,,848600.0,,,,,,
Terengganu,1995-01-01,both,overall,overall,860.0,,,,,,,,860000.0,,,,,,
Terengganu,1996-01-01,both,overall,overall,870.7,,,,,,,,870700.0,,,,,,
Terengganu,1997-01-01,both,overall,overall,880.4,,,,,,,,880400.0,,,,,,
Terengganu,1998-01-01,both,overall,overall,889.6,,,,,,,,889600.0,,,,,,
Terengganu,1999-01-01,both,overall,overall,896.6,,,,,,,,896600.0,,,,,,
Terengganu,2000-01-01,both,overall,overall,902.6,81.0,78.0,84.0,,,,334.0,902600.0,,,6.0,,,
Terengganu,2001-01-01,both,overall,overall,920.0,82.4,79.0,86.0,,,,349.0,920000.0,,,7.0,,,
Terengganu,2002-01-01,both,overall,overall,936.6,87.7,79.0,97.0,,,,369.0,936600.0,,,18.0,,,
Terengganu,2003-01-01,both,overall,overall,951.4,87.8,79.0,97.0,156.0,118.0,274.0,387.0,951400.0,0.0002879966365356317,1.4124087591240877,18.0,0.7080103359173127,287.9966365356317,-0.47434079928013906
Terengganu,2004-01-01,both,overall,overall,966.6,84.8,81.0,88.0,162.0,108.0,270.0,399.0,966600.0,0.00027932960893854746,1.4777777777777779,7.0,0.6766917293233082,279.3296089385475,-0.5526794099419832
Terengganu,2005-01-01,both,overall,overall,981.4,96.0,83.0,100.0,172.0,105.0,277.0,424.0,981400.0,0.0002822498471571225,1.5306859205776173,17.0,0.6533018867924528,282.2498471571225,-0.5262842701686028
Terengganu,2006-01-01,both,overall,overall,995.9,91.0,83.0,98.0,185.0,124.0,309.0,465.0,995900.0,0.0003102721156742645,1.5048543689320388,15.0,0.6645161290322581,310.2721156742645,-0.27299955881443916
Terengganu,2007-01-01,both,overall,overall,1010.4,90.0,81.5,98.0,187.0,135.0,322.0,525.0,1010400.0,0.00031868566904196357,1.6304347826086956,16.5,0.6133333333333333,318.6856690419636,-0.19695202415831725
Terengganu,2008-01-01,both,overall,overall,1025.2,90.4,82.0,98.5,190.0,149.0,339.0,547.0,1025200.0,0.00033066718689036287,1.6135693215339233,16.5,0.6197440585009141,330.66718689036287,-0.0886547502256185
Terengganu,2009-01-01,both,overall,overall,1040.7,90.7,82.5,98.6,198.0,155.0,353.0,567.0,1040700.0,0.0003391947727491112,1.6062322946175638,16.099999999999994,0.6225749559082893,339.19477274911117,-0.0115765107726052
Terengganu,2010-01-01,both,overall,overall,1055.4,95.7,92.7,98.6,206.0,157.0,363.0,612.0,1055400.0,0.00034394542353610003,1.6859504132231404,5.8999999999999915,0.5931372549019608,343.94542353610007,0.031363168168478395
Terengganu,2011-01-01,both,overall,overall,1079.0,95.8,92.8,98.8,208.0,163.0,371.0,599.0,1079000.0,0.0003438368860055607,1.61455525606469,6.0,0.6193656093489148,343.8368860055607,0.03038213063838193
Terengganu,2012-01-01,both,overall,overall,1094.1,96.0,92.9,99.1,216.0,173.0,389.0,623.0,1094100.0,0.00035554336897906957,1.601542416452442,6.199999999999989,0.6243980738362761,355.54336897906956,0.1361934484873919
Terengganu,2013-01-01,both,overall,overall,1113.4,96.0,92.9,99.1,230.0,183.0,413.0,617.0,1113400.0,0.00037093587210346683,1.4939467312348669,6.199999999999989,0.6693679092382496,370.93587210346686,0.27532157469516466
Terengganu,2014-01-01,both,overall,overall,1140.4,96.0,92.9,99.1,241.0,179.0,420.0,598.0,1140400.0,0.00036829182742897226,1.4238095238095239,6.199999999999989,0.7023411371237458,368.2918274289723,0.25142286386177154
Terengganu,2015-01-01,both,overall,overall,1161.0,96.0,92.9,99.1,246.0,182.0,428.0,603.0,1161000.0,0.0003686477174849268,1.408878504672897,6.199999999999989,0.7097844112769486,368.6477174849268,0.25463964518841925
Terengganu,2016-01-01,both,overall,overall,1183.4,96.0,92.9,99.1,264.0,176.0,440.0,640.0,1183400.0,0.00037181003887104953,1.4545454545454546,6.199999999999989,0.6875,371.8100388710495,0.2832229006448155
Terengganu,2017-01-01,both,overall,overall,1208.0,96.0,92.9,99.1,256.0,171.0,427.0,641.0,1208000.0,0.00035347682119205297,1.5011709601873535,6.199999999999989,0.6661466458658346,353.47682119205297,0.11751455532733643
Terengganu,2018-01-01,both,overall,overall,1228.3,96.0,92.9,99.1,255.0,169.0,424.0,627.0,1228300.0,0.0003451925425384678,1.4787735849056605,6.199999999999989,0.6762360446570973,345.1925425384678,0.042635495258834345
Terengganu,2019-01-01,both,overall,overall,1244.5,96.0,92.9,99.1,266.0,176.0,442.0,632.0,1244500.0,0.00035516271595018077,1.4298642533936652,6.199999999999989,0.6993670886075949,355.16271595018077,0.13275284222494013
Terengganu,2020-01-01,both,overall,overall,1149.4,96.0,92.9,99.1,286.0,165.0,451.0,657.0,1149400.0,0.0003923786323299113,1.4567627494456763,6.199999999999989,0.6864535768645358,392.3786323299113,0.4691361236946198
Terengganu,2021-01-01,both,overall,overall,1170.7,96.0,92.9,99.1,302.0,161.0,463.0,656.0,1170700.0,0.0003954898778508585,1.4168466522678185,6.199999999999989,0.7057926829268293,395.4898778508585,0.4972577200330099
Terengganu,2022-01-01,both,overall,overall,1186.6,96.0,92.9,99.1,286.0,173.0,459.0,720.0,1186600.0,0.0003868194842406877,1.5686274509803921,6.199999999999989,0.6375,386.8194842406877,0.41888868500875104
Terengganu,2023-01-01,both,overall,overall,1210.0,,,,,,,,1210000.0,,,,,,
Terengganu,2024-01-01,both,overall,overall,1232.1,,,,,,,,1232100.0,,,,,,
W.P. Kuala Lumpur,1980-01-01,both,overall,overall,982.9,,,,,,,,982900.0,,,,,,
W.P. Kuala Lumpur,1981-01-01,both,overall,overall,1006.1,,,,,,,,1006100.0,,,,,,
W.P. Kuala Lumpur,1982-01-01,both,overall,overall,1028.5,,,,,,,,1028500.0,,,,,,
W.P. Kuala Lumpur,1983-01-01,both,overall,overall,1050.7,,,,,,,,1050700.0,,,,,,
W.P. Kuala Lumpur,1984-01-01,both,overall,overall,1072.2,,,,,,,,1072200.0,,,,,,
W.P. Kuala Lumpur,1985-01-01,both,overall,overall,1095.9,,,,,,,,1095900.0,,,,,,
W.P. Kuala Lumpur,1986-01-01,both,overall,overall,1120.5,,,,,,,,1120500.0,,,,,,
W.P. Kuala Lumpur,1987-01-01,both,overall,overall,1144.9,,,,,,,,1144900.0,,,,,,
W.P. Kuala Lumpur,1988-01-01,both,overall,overall,1169.6,,,,,,,,1169600.0,,,,,,
W.P. Kuala Lumpur,1989-01-01,both,overall,overall,1194.1,,,,,,,,1194100.0,,,,,,
W.P. Kuala Lumpur,1990-01-01,both,overall,overall,1217.8,,,,,,,,1217800.0,,,,,,
W.P. Kuala Lumpur,1991-01-01,both,overall,overall,1262.1,,,,,,,,1262100.0,,,,,,
W.P. Kuala Lumpur,1992-01-01,both,overall,overall,1281.5,,,,,,,,1281500.0,,,,,,
W.P. Kuala Lumpur,1993-01-01,both,overall,overall,1298.7,,,,,,,,1298700.0,,,,,,
W.P. Kuala Lumpur,1994-01-01,both,overall,overall,1314.4,,,,,,,,1314400.0,,,,,,
W.P. Kuala Lumpur,1995-01-01,both,overall,overall,1328.9,,,,,,,,1328900.0,,,,,,
W.P. Kuala Lumpur,1996-01-01,both,overall,overall,1342.5,,,,,,,,1342500.0,,,,,,
W.P. Kuala Lumpur,1997-01-01,both,overall,overall,1356.4,,,,,,,,1356400.0,,,,,,
W.P. Kuala Lumpur,1998-01-01,both,overall,overall,1373.0,,,,,,,,1373000.0,,,,,,
W.P. Kuala Lumpur,1999-01-01,both,overall,overall,1394.0,,,,,,,,1394000.0,,,,,,
W.P. Kuala Lumpur,2000-01-01,both,overall,overall,1416.0,,,,,,,,1416000.0,,,,,,
W.P. Kuala Lumpur,2001-01-01,both,overall,overall,1446.2,,,,,,,,1446200.0,,,,,,
W.P. Kuala Lumpur,2002-01-01,both,overall,overall,1474.1,,,,,,,,1474100.0,,,,,,
W.P. Kuala Lumpur,2003-01-01,both,overall,overall,1500.5,,,,,,,,1500500.0,,,,,,
W.P. Kuala Lumpur,2004-01-01,both,overall,overall,1526.4,,,,,,,,1526400.0,,,,,,
W.P. Kuala Lumpur,2005-01-01,both,overall,overall,1551.8,,,,,,,,1551800.0,,,,,,
W.P. Kuala Lumpur,2006-01-01,both,overall,overall,1577.5,,,,,,,,1577500.0,,,,,,
W.P. Kuala Lumpur,2007-01-01,both,overall,overall,1603.3,,,,,,,,1603300.0,,,,,,
W.P. Kuala Lumpur,2008-01-01,both,overall,overall,1628.9,,,,,,,,1628900.0,,,,,,
W.P. Kuala Lumpur,2009-01-01,both,overall,overall,1652.8,,,,,,,,1652800.0,,,,,,
W.P. Kuala Lumpur,2010-01-01,both,overall,overall,1674.8,,,,,,,,1674800.0,,,,,,
W.P. Kuala Lumpur,2011-01-01,both,overall,overall,1693.0,,,,,,,,1693000.0,,,,,,
W.P. Kuala Lumpur,2012-01-01,both,overall,overall,1702.1,,,,,,,,1702100.0,,,,,,
W.P. Kuala Lumpur,2013-01-01,both,overall,overall,1723.4,,,,,,,,1723400.0,,,,,,
W.P. Kuala Lumpur,2014-01-01,both,overall,overall,1737.4,,,,,,,,1737400.0,,,,,,
W.P. Kuala Lumpur,2015-01-01,both,overall,overall,1780.4,,,,,,,,1780400.0,,,,,,
W.P. Kuala Lumpur,2016-01-01,both,overall,overall,1789.7,,,,,,,,1789700.0,,,,,,
W.P. Kuala Lumpur,2017-01-01,both,overall,overall,1793.2,,,,,,,,1793200.0,,,,,,
W.P. Kuala Lumpur,2018-01-01,both,overall,overall,1790.0,,,,,,,,1790000.0,,,,,,
W.P. Kuala Lumpur,2019-01-01,both,overall,overall,1782.5,,,,,,,,1782500.0,,,,,,
W.P. Kuala Lumpur,2020-01-01,both,overall,overall,1982.1,,,,,,,,1982100.0,,,,,,
W.P. Kuala Lumpur,2021-01-01,both,overall,overall,1964.0,,,,,,,,1964000.0,,,,,,
W.P. Kuala Lumpur,2022-01-01,both,overall,overall,1961.2,,,,,,,,1961200.0,,,,,,
W.P. Kuala Lumpur,2023-01-01,both,overall,overall,2005.7,,,,,,,,2005700.0,,,,,,
W.P. Kuala Lumpur,2024-01-01,both,overall,overall,2067.5,,,,,,,,2067500.0,,,,,,
W.P. Labuan,1991-01-01,both,overall,overall,52.9,,,,,,,,52900.0,,,,,,
W.P. Labuan,1992-01-01,both,overall,overall,55.4,,,,,,,,55400.0,,,,,,
W.P. Labuan,1993-01-01,both,overall,overall,57.9,,,,,,,,57900.0,,,,,,
W.P. Labuan,1994-01-01,both,overall,overall,60.3,,,,,,,,60300.0,,,,,,
W.P. Labuan,1995-01-01,both,overall,overall,62.7,,,,,,,,62700.0,,,,,,
W.P. Labuan,1996-01-01,both,overall,overall,65.1,,,,,,,,65099.99999999999,,,,,,
W.P. Labuan,1997-01-01,both,overall,overall,67.7,,,,,,,,67700.0,,,,,,
W.P. Labuan,1998-01-01,both,overall,overall,70.5,,,,,,,,70500.0,,,,,,
W.P. Labuan,1999-01-01,both,overall,overall,73.3,,,,,,,,73300.0,,,,,,
W.P. Labuan,2000-01-01,both,overall,overall,76.1,100.0,100.0,100.0,,,,30.0,76100.0,,,0.0,,,
W.P. Labuan,2001-01-01,both,overall,overall,77.0,100.0,100.0,100.0,,,,34.0,77000.0,,,0.0,,,
W.P. Labuan,2002-01-01,both,overall,overall,77.8,100.0,100.0,100.0,,,,34.0,77800.0,,,0.0,,,
W.P. Labuan,2003-01-01,both,overall,overall,78.7,100.0,100.0,100.0,16.0,9.0,25.0,34.0,78700.0,0.0003176620076238882,1.36,0.0,0.7352941176470589,317.6620076238882,-0.20620458651396706
W.P. Labuan,2004-01-01,both,overall,overall,79.7,100.0,100.0,100.0,16.0,10.0,26.0,35.0,79700.0,0.0003262233375156838,1.3461538461538463,0.0,0.7428571428571429,326.2233375156838,-0.1288213450706587
W.P. Labuan,2005-01-01,both,overall,overall,80.8,100.0,100.0,100.0,18.0,10.0,28.0,37.0,80800.0,0.0003465346534653465,1.3214285714285714,0.0,0.7567567567567568,346.53465346534654,0.05476642529084786
W.P. Labuan,2006-01-01,both,overall,overall,82.0,100.0,100.0,100.0,17.0,10.0,27.0,35.0,82000.0,0.00032926829268292685,1.2962962962962963,0.0,0.7714285714285715,329.2682926829268,-0.10129892695701719
W.P. Labuan,2007-01-01,both,overall,overall,83.2,100.0,100.0,100.0,18.0,11.0,29.0,46.0,83200.0,0.0003485576923076923,1.5862068965517242,0.0,0.6304347826086957,348.5576923076923,0.07305205441214331
W.P. Labuan,2008-01-01,both,overall,overall,84.6,100.0,100.0,100.0,19.0,12.0,31.0,47.0,84600.0,0.00036643026004728134,1.5161290322580645,0.0,0.6595744680851063,366.4302600472813,0.23459672586907154
W.P. Labuan,2009-01-01,both,overall,overall,86.3,100.0,100.0,100.0,18.0,18.0,36.0,48.0,86300.0,0.0004171494785631518,1.3333333333333333,0.0,0.75,417.1494785631518,0.6930322238389266
W.P. Labuan,2010-01-01,both,overall,overall,88.2,100.0,100.0,100.0,19.0,18.0,37.0,49.0,88200.0,0.00041950113378684805,1.3243243243243243,0.0,0.7551020408163265,419.5011337868481,0.7142881158868548
W.P. Labuan,2011-01-01,both,overall,overall,89.4,100.0,100.0,100.0,21.0,20.0,41.0,54.0,89400.0,0.00045861297539149886,1.3170731707317074,0.0,0.7592592592592593,458.6129753914989,1.0678080853819618
W.P. Labuan,2012-01-01,both,overall,overall,90.5,100.0,100.0,100.0,16.0,30.0,46.0,59.0,90500.0,0.0005082872928176796,1.2826086956521738,0.0,0.7796610169491526,508.28729281767954,1.5167990421029942
W.P. Labuan,2013-01-01,both,overall,overall,91.4,100.0,100.0,100.0,16.0,31.0,47.0,64.0,91400.0,0.0005142231947483589,1.3617021276595744,0.0,0.734375,514.2231947483589,1.570451843489114
W.P. Labuan,2014-01-01,both,overall,overall,93.8,100.0,100.0,100.0,17.0,31.0,48.0,69.0,93800.0,0.000511727078891258,1.4375,0.0,0.6956521739130435,511.727078891258,1.5478902159754242
W.P. Labuan,2015-01-01,both,overall,overall,95.1,100.0,100.0,100.0,17.0,32.0,49.0,73.0,95100.0,0.0005152471083070452,1.489795918367347,0.0,0.6712328767123288,515.2471083070452,1.5797066848666004
W.P. Labuan,2016-01-01,both,overall,overall,96.8,100.0,100.0,100.0,17.0,33.0,50.0,72.0,96800.0,0.0005165289256198347,1.44,0.0,0.6944444444444444,516.5289256198347,1.5912926393684654
W.P. Labuan,2017-01-01,both,overall,overall,97.6,100.0,100.0,100.0,17.0,31.0,48.0,71.0,97600.0,0.0004918032786885246,1.4791666666666667,0.0,0.676056338028169,491.8032786885246,1.3678050818850016
W.P. Labuan,2018-01-01,both,overall,overall,99.0,100.0,100.0,100.0,18.0,33.0,51.0,74.0,99000.0,0.0005151515151515151,1.4509803921568627,0.0,0.6891891891891891,515.1515151515151,1.5788426475817154
W.P. Labuan,2019-01-01,both,overall,overall,99.3,100.0,100.0,100.0,18.0,36.0,54.0,76.0,99300.0,0.0005438066465256798,1.4074074074074074,0.0,0.7105263157894737,543.8066465256798,1.8378476126680021
W.P. Labuan,2020-01-01,both,overall,overall,95.1,100.0,100.0,100.0,17.0,40.0,57.0,82.0,95100.0,0.0005993690851735016,1.4385964912280702,0.0,0.6951219512195121,599.3690851735016,2.340059495565279
W.P. Labuan,2021-01-01,both,overall,overall,96.0,100.0,100.0,100.0,20.0,32.0,52.0,84.0,96000.0,0.0005416666666666666,1.6153846153846154,0.0,0.6190476190476191,541.6666666666666,1.8185049894766538
W.P. Labuan,2022-01-01,both,overall,overall,96.9,100.0,100.0,100.0,19.0,33.0,52.0,83.0,96900.0,0.0005366357069143447,1.5961538461538463,0.0,0.6265060240963856,536.6357069143447,1.7730316835620465
W.P. Labuan,2023-01-01,both,overall,overall,99.0,,,,,,,,99000.0,,,,,,
W.P. Labuan,2024-01-01,both,overall,overall,100.8,,,,,,,,100800.0,,,,,,
W.P. Putrajaya,2010-01-01,both,overall,overall,73.4,,,,,,,,73400.0,,,,,,
W.P. Putrajaya,2011-01-01,both,overall,overall,77.5,,,,,,,,77500.0,,,,,,
W.P. Putrajaya,2012-01-01,both,overall,overall,78.3,,,,,,,,78300.0,,,,,,
W.P. Putrajaya,2013-01-01,both,overall,overall,79.7,,,,,,,,79700.0,,,,,,
W.P. Putrajaya,2014-01-01,both,overall,overall,80.9,,,,,,,,80900.0,,,,,,
W.P. Putrajaya,2015-01-01,both,overall,overall,83.0,,,,,,,,83000.0,,,,,,
W.P. Putrajaya,2016-01-01,both,overall,overall,84.4,,,,,,,,84400.0,,,,,,
W.P. Putrajaya,2017-01-01,both,overall,overall,87.5,,,,,,,,87500.0,,,,,,
W.P. Putrajaya,2018-01-01,both,overall,overall,97.2,,,,,,,,97200.0,,,,,,
W.P. Putrajaya,2019-01-01,both,overall,overall,103.7,,,,,,,,103700.0,,,,,,
W.P. Putrajaya,2020-01-01,both,overall,overall,109.2,,,,,,,,109200.0,,,,,,
W.P. Putrajaya,2021-01-01,both,overall,overall,115.2,,,,,,,,115200.0,,,,,,
W.P. Putrajaya,2022-01-01,both,overall,overall,117.0,,,,,,,,117000.0,,,,,,
W.P. Putrajaya,2023-01-01,both,overall,overall,118.8,,,,,,,,118800.0,,,,,,
W.P. Putrajaya,2024-01-01,both,overall,overall,120.3,,,,,,,,120300.0,,,,,,
